mode,entity_type,template,bindings,error
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""경기""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""bank test_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""경기""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""경기""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""경기""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Derivation code for Sold to_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Sub Cont test_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""abcd""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Sub Cont test2_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""12345""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""서울""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""경기 성남시""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""서울""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""경기 성남시""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""서울""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""서울""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""경기 성남시 분당구 판교로""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""제주특별자치도 제주시""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""제주특별자치도 제주시""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""경기 성남시""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""경기 성남시""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""12345""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""SEOUL""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""12321""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""22222""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""1231""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""22222""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Eufaula""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""CHARLOTTE""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""ASHEBORO""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""ASHEBORO""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""LANETT""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Eufaula""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Auburn""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Eufaula""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""和仁宝利得(北京)塑胶有限公司_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""天津市静海县十里堡电镀厂_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""天津恒进汽车系统有限公司_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""天津""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""元一精密仪器（天津）有限公司_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""光德汽配（常熟）有限公司_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""友柱汽车部件（重庆）有限公司_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""和仁宝利得(北京)塑胶有限公司_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""北京厚成泰克汽车部件有限公司_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""天津大兴汽车配件有限公司_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""元一精密仪器（天津）有限公司_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""和仁宝利得(北京)塑胶有限公司_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""优涂扣紧固件（天津）有限公司_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""汉拿迈斯特（苏州)物流有限公司北京密云分公司_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""杭州""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
